95 0.012 78.719 101.07 358.579 179.79 0.225
95 0.015 89.061 151.987 481.095 241.048 0.271
95 0.018 91.1895 196.55 574.48 287.74 0.317
95 0.021 85.628 226.656 623.569 312.284 0.3485
95 0.024 74.447 239.843 627.579 314.289 0.3935
95 0.027 61.999 233.276 589.551 295.276 0.428
95 0.03 47.5555 211.338 516.787 258.894 0.466
95 0.033 33.15 179.174 423.649 212.325 0.542
95 0.036 25.8555 167.212 385.135 193.067 0.557
95 0.039 16.992 135.561 304.106 152.553 0.6235
95 0.042 11.3735 109.788 241.324 121.162 0.692
95 0.045 7.1285 87.47 188.197 94.5985 0.7495
95 0.048 4.9425 73.101 155.087 78.0435 0.781
95 0.051 2.8685 58.501 121.739 61.3695 0.842
95 0.054 2.1575 50.5005 104.316 52.658 0.8665
95 0.057 1.054 38.268 77.644 39.322 0.9075
95 0.06 0.5175 30.509 61.053 31.0265 0.949
100 0 1 0 1 1 0
100 0.003 8.4135 2.463 20.753 10.8765 0.0675
100 0.006 25.683 16.135 82.636 41.818 0.1265
100 0.009 47.642 47.5085 189.301 95.1505 0.1875
100 0.012 58.9755 83.878 284.707 142.853 0.262
100 0.015 66.599 127.438 387.073 194.036 0.2925
100 0.018 58.7525 143.125 402.756 201.878 0.367
100 0.021 52.304 157.226 418.061 209.53 0.392
100 0.024 40.816 152.459 385.55 193.275 0.4555
100 0.027 29.9775 141.234 341.424 171.212 0.5025
100 0.03 22.024 126.109 295.266 148.133 0.561
100 0.033 14.081 102.681 232.524 116.762 0.6385
100 0.036 9.0385 84.6915 186.46 93.73 0.678
100 0.039 5.5335 68.173 146.413 73.7065 0.7405
100 0.042 3.311 54.4265 114.475 57.7375 0.805
100 0.045 1.9185 41.52 85.877 43.4385 0.8645
100 0.048 1.0505 34.747 70.595 35.7975 0.897
100 0.051 0.578 27.5705 55.297 28.1485 0.939
100 0.054 0.353 22.907 45.52 23.26 0.9595
100 0.057 0.156 20.1585 39.629 20.3145 0.981
100 0.06 0.1515 18.128 35.559 18.2795 0.9815
105 0 1 0 1 1 0
105 0.003 8.2995 2.44 20.479 10.7395 0.0735
105 0.006 22.3015 15.204 74.011 37.5055 0.138
105 0.009 39.902 43.939 166.682 83.841 0.21
105 0.012 47.876 75.471 245.694 123.347 0.274
105 0.015 46.056 99.163 289.438 145.219 0.3425
105 0.018 41.9645 116.843 316.615 158.808 0.3675
105 0.021 33.878 120.42 307.596 154.298 0.4435
105 0.024 23.3285 105.055 255.768 128.384 0.501
105 0.027 16.137 95.781 222.836 111.918 0.574
105 0.03 10.347 80.0635 179.821 90.4105 0.6455
105 0.033 5.991 60.91 132.802 66.901 0.7245
105 0.036 3.4595 49.236 104.391 52.6955 0.7865
105 0.039 2.1515 40.578 84.459 42.7295 0.848
105 0.042 1.0035 30.306 61.619 31.3095 0.9045
105 0.045 0.5875 25.5315 51.238 26.119 0.9305
105 0.048 0.319 21.086 41.81 21.405 0.953
105 0.051 0.116 16.91 33.052 17.026 0.9795
105 0.054 0.078 15.2525 29.661 15.3305 0.984
105 0.057 0.0165 12.0475 23.128 12.064 0.9965
105 0.06 0.0125 11.5235 22.072 11.536 0.997
110 0 1 0 1 1 0
110 0.003 7.5135 2.512 19.051 10.0255 0.083
110 0.006 21.4885 15.669 73.315 37.1575 0.1535
110 0.009 33.2365 39.6625 144.798 72.899 0.2205
110 0.012 37.982 65.3475 205.659 103.329 0.2935
110 0.015 34.4685 82.2195 232.376 116.688 0.3515
110 0.018 28.6275 91.8955 240.046 120.523 0.417
110 0.021 21.433 89.7895 221.445 111.222 0.4965
