0.04 0.054 0.1225 0.0465542 0.0035 313.714 0.8775 36.747 0.9985 79.8998 2000
0.04 0.057 0.139 0.0527757 0.0095 303.789 0.861 37.0383 0.997 82.6098 2000
0.04 0.06 0.124 0.0495911 0.007 284.643 0.876 36.7237 0.998 76.1187 2000
0.06 0 0.3695 0.368347 0.3635 587.725 0.6305 9.3862 0.994 220.881 2000
0.06 0.003 0.3905 0.316117 0.1855 646.057 0.6095 10.3962 0.95 227.637 2000
0.06 0.006 0.375 0.249431 0.0715 608.881 0.625 15.8616 0.911 198.076 2000
0.06 0.009 0.3465 0.204855 0.042 616.583 0.6535 18.3833 0.904 174.258 2000
0.06 0.012 0.335 0.180587 0.0225 545.2 0.665 21.5489 0.894 160.691 2000
0.06 0.015 0.3305 0.17294 0.0155 513.258 0.6695 25.2524 0.902 163.601 2000
0.06 0.018 0.33 0.166118 0.009 521.222 0.67 25.3828 0.9025 160.638 2000
0.06 0.021 0.3135 0.160009 0.0075 423.533 0.6865 28.0597 0.924 158.239 2000
0.06 0.024 0.3125 0.147915 0.0105 341.143 0.6875 34.5811 0.944 164.379 2000
0.06 0.027 0.293 0.137856 0.0095 358.526 0.707 34.0127 0.9505 153.961 2000
0.06 0.03 0.2795 0.1347 0.012 372.542 0.7205 33.9695 0.9675 152.734 2000
0.06 0.033 0.264 0.119115 0.0075 439.8 0.736 33.9694 0.9745 144.635 2000
0.06 0.036 0.2485 0.116037 0.0095 353.526 0.7515 37.2754 0.985 140.096 2000
0.06 0.039 0.239 0.109361 0.009 359.444 0.761 38.475 0.99 132.855 2000
0.06 0.042 0.239 0.104906 0.0115 333.652 0.761 38.2017 0.995 128.465 2000
0.06 0.045 0.2115 0.0969986 0.0105 284.619 0.7885 42.1027 0.9945 118.493 2000
0.06 0.048 0.215 0.0916364 0.0075 272.867 0.785 39.6561 0.996 114.137 2000
0.06 0.051 0.2145 0.098226 0.0145 341.862 0.7855 37.5417 0.997 114.65 2000
0.06 0.054 0.2115 0.0908611 0.01 275.3 0.7885 37.5688 0.998 105.482 2000
0.06 0.057 0.2025 0.0912679 0.0165 305.091 0.7975 38.9185 0.999 103.787 2000
0.06 0.06 0.1935 0.0878577 0.0125 257.08 0.8065 37.8481 0.9975 97.0251 2000
0.08 0 0.4815 0.4815 0.4815 448.739 0.5185 7.28351 1 219.845 2000
0.08 0.003 0.4695 0.408672 0.3115 513.486 0.5305 10.4467 0.996 235.547 2000
0.08 0.006 0.454 0.352702 0.177 550.212 0.546 13.3636 0.972 239.428 2000
0.08 0.009 0.4535 0.308371 0.0995 532.573 0.5465 14.2745 0.9535 232.943 2000
0.08 0.012 0.455 0.297981 0.07 518.971 0.545 19.2064 0.94 231.799 2000
0.08 0.015 0.4125 0.254866 0.051 508.853 0.5875 23.023 0.9435 199.537 2000
0.08 0.018 0.4055 0.255904 0.033 474.121 0.5945 27.487 0.944 205.089 2000
