0 0 0.0375 0.02208 0.008 798.375 0.9625 34.3927 0.9705 40.6904 2000
0 0.003 0.058 0.0200297 0.0025 759.8 0.942 26.3662 0.9565 35.3508 2000
0 0.006 0.0745 0.0212253 0.0005 746 0.9255 25.4749 0.9445 38.4987 2000
0 0.009 0.082 0.0177101 0 1001 0.918 22.6509 0.937 34.3191 2000
0 0.012 0.091 0.0191545 0 1001 0.909 22.6337 0.9385 40.0139 2000
0 0.015 0.097 0.0197832 0.0005 463 0.903 20.1523 0.941 42.8491 2000
0 0.018 0.098 0.0185585 0 1001 0.902 20.7312 0.9435 45.8712 2000
0 0.021 0.105 0.0205907 0 1001 0.895 18.1536 0.947 48.8627 2000
0 0.024 0.0985 0.017976 0 1001 0.9015 20.3428 0.959 54.9234 2000
0 0.027 0.1135 0.0211489 0 1001 0.8865 19.4569 0.9645 66.3919 2000
0 0.03 0.099 0.0171749 0 1001 0.901 19.9573 0.973 62.0231 2000
0 0.033 0.101 0.0170715 0 1001 0.899 19.6446 0.979 66.8902 2000
0 0.036 0.105 0.0182666 0 1001 0.895 20.067 0.986 67.6085 2000
0 0.039 0.1045 0.0176399 0.0005 118 0.8955 19.0899 0.987 68.7107 2000
0 0.042 0.0965 0.015532 0 1001 0.9035 20.6602 0.989 67.1087 2000
0 0.045 0.0985 0.0171773 0.001 397.5 0.9015 21.2962 0.9925 63.4453 2000
0 0.048 0.0915 0.0168333 0 1001 0.9085 17.6125 0.997 60.2106 2000
0 0.051 0.0915 0.0188203 0.001 208.5 0.9085 21.3786 0.997 65.3315 2000
0 0.054 0.11 0.0210479 0.001 173 0.89 22.1371 0.995 69.0427 2000
0 0.057 0.1115 0.0172199 0.001 144 0.8885 20.5346 0.994 68.3526 2000
0 0.06 0.09225 0.0170469 0.00075 235.667 0.90775 21.073 0.99825 60.4335 2000
0.04 0 0.2775 0.27636 0.272 531.601 0.7225 13.5522 0.9945 155.241 2000
0.04 0.003 0.2745 0.219822 0.1525 550.452 0.7255 14.9531 0.969 148.277 2000
0.04 0.006 0.293 0.193475 0.077 560.227 0.707 14.6556 0.9315 144.874 2000
0.04 0.009 0.282 0.157976 0.0405 524.383 0.718 14.5362 0.9135 128.272 2000
0.04 0.012 0.2835 0.138958 0.02 571.6 0.7165 16.568 0.8995 124.211 2000
0.04 0.015 0.2775 0.127017 0.0115 447.435 0.7225 16.708 0.8995 119.877 2000
0.04 0.018 0.2775 0.112463 0.0065 399.308 0.7225 16.1626 0.8965 123.075 2000
0.04 0.021 0.288 0.109081 0.005 418.5 0.712 17.1426 0.9185 137.602 2000
0.04 0.024 0.2815 0.096388 0.004 496.875 0.7185 15.9012 0.94 143.969 2000
0.04 0.027 0.2745 0.0982373 0.006 308.083 0.7255 19.0538 0.949 148.099 2000
0.04 0.03 0.2545 0.0817444 0.0025 327 0.7455 17.4038 0.966 135.564 2000
0.04 0.033 0.2715 0.0917057 0.005 294.6 0.7285 21.1002 0.968 149.101 2000
0.04 0.036 0.2575 0.07853 0.004 328.625 0.7425 21.0027 0.976 139.106 2000
0.04 0.039 0.254 0.0819231 0.004 323.25 0.746 21.1227 0.9795 143.245 2000
0.04 0.042 0.235 0.066191 0.004 262.25 0.765 19.5098 0.989 122.161 2000
0.04 0.045 0.254 0.0776497 0.0035 238.571 0.746 21.5141 0.989 133.862 2000
0.04 0.048 0.2495 0.0666358 0.0015 225.667 0.7505 22.022 0.9895 127.411 2000
0.04 0.051 0.2625 0.0745294 0.003 276.167 0.7375 22.9525 0.994 135.491 2000
0.04 0.054 0.241 0.0673905 0.0045 169.889 0.759 21.3775 0.9955 119.907 2000
0.04 0.057 0.239 0.0683605 0.003 189.833 0.761 23.0749 0.9955 120.167 2000
0.04 0.06 0.2225 0.057099 0.001 376 0.7775 22.5531 0.9975 110.655 2000
0.08 0 0.4835 0.4835 0.4835 292.64 0.5165 7.10261 1 145.16 2000
0.08 0.003 0.4825 0.432673 0.3835 323.073 0.5175 7.83961 1 156.786 2000
0.08 0.006 0.494 0.405618 0.3045 364.263 0.506 8.87549 0.9995 177.793 2000
0.08 0.009 0.4705 0.351656 0.2305 386.774 0.5295 11.118 0.9955 179.596 2000
0.08 0.012 0.483 0.34191 0.1785 383.672 0.517 11.059 0.9905 192.975 2000
0.08 0.015 0.4465 0.283053 0.1215 372.77 0.5535 14.2836 0.9865 181.14 2000
0.08 0.018 0.4355 0.257323 0.079 384.563 0.5645 15.9548 0.991 190.7 2000
0.08 0.021 0.446 0.240058 0.06 351.725 0.554 16.7518 0.9905 194.41 2000
0.08 0.024 0.4445 0.239729 0.0545 387.376 0.5555 16.6013 0.9905 197.068 2000
0.08 0.027 0.433 0.230894 0.043 330.767 0.567 15.7522 0.99 189.205 2000
0.08 0.03 0.445 0.224849 0.041 349.866 0.555 20.0514 0.993 194.563 2000
0.08 0.033 0.4115 0.195871 0.0265 302.547 0.5885 21.3568 0.9915 178.262 2000
0.08 0.036 0.4225 0.19441 0.019 293.816 0.5775 21.6242 0.992 185.324 2000
