0 0 0.0315 0.008275 0 1001 0.9685 39.8374 0.9685 39.8374 2000
0 0.003 0.072 0.0127068 0 1001 0.928 27.1584 0.9375 32.4971 2000
0 0.006 0.0655 0.0118605 0 1001 0.9345 30.5345 0.945 37.1995 2000
0 0.009 0.056 0.0119457 0 1001 0.944 33.4195 0.9565 41.5274 2000
0 0.012 0.051 0.0108698 0.0005 698 0.949 33.5948 0.968 45.6038 2000
0 0.015 0.0525 0.00999307 0 1001 0.9475 35.8464 0.975 52.2636 2000
0 0.018 0.051 0.0136109 0.0005 416 0.949 35.8872 0.9795 53.0306 2000
0 0.021 0.051 0.014733 0.001 449 0.949 33.0421 0.987 54.7492 2000
0 0.024 0.045 0.0121128 0.001 591 0.955 32.167 0.991 52.6165 2000
0 0.027 0.0415 0.0133921 0.0015 472 0.9585 37.7381 0.995 58.1307 2000
0 0.03 0.033 0.0109131 0.001 322 0.967 33.4131 0.9955 48.9166 2000
0 0.033 0.033 0.00818594 0.001 711 0.967 33.8578 0.997 49.0687 2000
0 0.036 0.0305 0.0115359 0.0015 575.333 0.9695 30.7442 0.9995 44.7309 2000
0 0.039 0.0255 0.0121157 0.005 469.3 0.9745 35.7655 1 45.393 2000
0 0.042 0.0285 0.0159785 0.0025 463.6 0.9715 33.21 1 45.291 2000
0 0.045 0.0235 0.00913257 0.0025 499.6 0.9765 32.0328 1 41.3925 2000
0 0.048 0.024 0.00932564 0.0025 366.4 0.976 30.3443 0.9995 39.3047 2000
0 0.051 0.027 0.0118185 0.004 388 0.973 30.1984 0.9995 39.5833 2000
0 0.054 0.027 0.0135965 0.005 387 0.973 30.5642 1 39.864 2000
0 0.057 0.0225 0.0103992 0.003 347.833 0.9775 28.0414 1 35.611 2000
0 0.06 0.018 0.0102986 0.0035 325.714 0.982 31.4175 1 36.5295 2000
0.02 0 0.1615 0.084205 0.001 929 0.8385 21.6792 0.8395 22.76 2000
0.02 0.003 0.1605 0.0604471 0.0005 593 0.8395 24.0459 0.8555 36.8106 2000
0.02 0.006 0.148 0.047261 0.0005 623 0.852 34.1573 0.8835 56.7934 2000
0.02 0.009 0.148 0.0413198 0 1001 0.852 41.0781 0.8895 66.4238 2000
0.02 0.012 0.131 0.0370199 0.001 639.5 0.869 39.0012 0.9285 76.8998 2000
0.02 0.015 0.1165 0.037428 0.002 606.25 0.8835 36.738 0.943 74.4152 2000
0.02 0.018 0.1055 0.0338096 0.0005 697 0.8945 42.569 0.9525 76.9118 2000
0.02 0.021 0.0945 0.0252428 0 1001 0.9055 46.2987 0.9675 81.5158 2000
0.02 0.024 0.0825 0.0261766 0.0025 568 0.9175 39.4163 0.9815 72.5996 2000
0.02 0.027 0.0725 0.0249371 0.0005 497 0.9275 41.9385 0.989 73.3225 2000
0.02 0.03 0.0675 0.0291468 0.0035 418.429 0.9325 42.6198 0.9935 72.1922 2000
0.02 0.033 0.072 0.0279165 0.006 426.917 0.928 44.7883 0.9965 75.8896 2000
0.02 0.036 0.0655 0.026963 0.0065 366.077 0.9345 46.9149 0.9985 73.2273 2000
0.02 0.039 0.059 0.0238445 0.0055 408.909 0.941 41.0313 0.9975 63.4602 2000
0.02 0.042 0.0545 0.0289854 0.004 420.625 0.9455 41.3691 0.998 61.9384 2000
0.02 0.045 0.0535 0.0260809 0.005 409.1 0.9465 39.1865 1 59.5295 2000
0.02 0.048 0.047 0.020059 0.005 462.1 0.953 39.0929 1 56.1425 2000
0.02 0.051 0.0465 0.0207729 0.0045 360.222 0.9535 41.8747 0.999 57.1927 2000
0.02 0.054 0.046 0.0209577 0.006 446.583 0.954 36.7117 0.9995 52.3542 2000
0.02 0.057 0.053 0.0327409 0.0115 409.174 0.947 38.0364 1 56.574 2000
0.02 0.06 0.046 0.0271962 0.009 350.389 0.954 36.5162 0.9995 49.8399 2000
0.04 0 0.273 0.224545 0.079 878.671 0.727 11.8858 0.806 96.8437 2000
0.04 0.003 0.281 0.163197 0.0185 807.838 0.719 17.6453 0.7925 84.3798 2000
0.04 0.006 0.2445 0.118224 0.008 808.5 0.7555 25.3408 0.837 87.1619 2000
0.04 0.009 0.244 0.102701 0.006 726 0.756 33.3089 0.8455 98.8575 2000
0.04 0.012 0.22 0.0885307 0.0045 579 0.78 37.4776 0.881 104.367 2000
0.04 0.015 0.2045 0.079897 0.0065 680.231 0.7955 44.582 0.9155 119.304 2000
0.04 0.018 0.1845 0.0715542 0.007 565.357 0.8155 40.8369 0.9415 113.615 2000
0.04 0.021 0.165 0.069079 0.008 611.75 0.835 50.6144 0.9545 113.451 2000
0.04 0.024 0.147 0.0585091 0.007 558.143 0.853 44.8875 0.977 111.09 2000
0.04 0.027 0.1385 0.0588679 0.0095 436.316 0.8615 49.8241 0.9845 108.408 2000
0.04 0.03 0.139 0.063157 0.013 440.231 0.861 52.392 0.988 107.48 2000
0.04 0.033 0.112 0.0586395 0.015 465.433 0.888 47.2523 0.995 93.4955 2000
0.04 0.036 0.105 0.0530843 0.011 475.909 0.895 48.4581 0.995 90.2739 2000
0.04 0.039 0.101 0.0519647 0.014 414.036 0.899 50.0306 0.996 88.0703 2000
0.04 0.042 0.0985 0.0508375 0.0105 405.286 0.9015 46.4881 0.999 83.8774 2000
0.04 0.045 0.081 0.0428362 0.01 383.05 0.919 53.1453 0.9985 79.8783 2000
0.04 0.048 0.0835 0.0456751 0.0145 376.207 0.9165 46.3011 0.9995 76.7219 2000
0.04 0.051 0.0795 0.0489021 0.011 424.909 0.9205 47.447 0.999 73.1512 2000
0.04 0.054 0.083 0.0440822 0.017 379.794 0.917 44.8855 0.9995 70.919 2000
0.04 0.057 0.0825 0.0528032 0.015 355 0.9175 44.1591 1 68.981 2000
0.04 0.06 0.063 0.0394086 0.014 340.179 0.937 43.5208 1 61.7605 2000
0.06 0 0.3785 0.37344 0.333 764.952 0.6215 9.29928 0.9545 272.927 2000
