0.04 0.051 0.147 0.0476812 0.0075 318.8 0.853 36.1694 0.9975 87.4947 2000
0.04 0.054 0.1335 0.0415684 0.007 313.714 0.8665 37.4887 0.9985 83.968 2000
0.04 0.057 0.1435 0.0479546 0.0095 376.158 0.8565 38.0088 0.9965 86.01 2000
0.04 0.06 0.128 0.0432734 0.005 292.8 0.872 41.8372 0.9995 81.1686 2000
0.06 0 0.404 0.403693 0.402 585.346 0.596 9.15017 0.998 241.245 2000
0.06 0.003 0.368 0.29524 0.192 635.578 0.632 12.0585 0.9535 215.515 2000
0.06 0.006 0.3715 0.243078 0.0945 656.889 0.6285 15.7136 0.8995 196.222 2000
0.06 0.009 0.3725 0.210064 0.0525 628.895 0.6275 24.5243 0.878 188.062 2000
0.06 0.012 0.369 0.183955 0.032 547.141 0.631 27.0681 0.874 178.376 2000
0.06 0.015 0.3395 0.153038 0.0225 511.022 0.6605 29.3278 0.896 169.267 2000
0.06 0.018 0.325 0.144579 0.0245 517.959 0.675 30.3822 0.9095 165.88 2000
0.06 0.021 0.3175 0.128732 0.013 437.038 0.6825 33.3311 0.9385 175.653 2000
0.06 0.024 0.2815 0.118117 0.015 455.467 0.7185 34.3278 0.9485 151.771 2000
0.06 0.027 0.2775 0.104804 0.0115 470.348 0.7225 36.5689 0.9575 152.695 2000
0.06 0.03 0.2735 0.102929 0.015 401.167 0.7265 36.1156 0.969 153.248 2000
0.06 0.033 0.2665 0.101111 0.012 381 0.7335 38.0607 0.9795 153.159 2000
0.06 0.036 0.2295 0.0799309 0.0095 430.263 0.7705 39.6158 0.99 135.081 2000
0.06 0.039 0.2395 0.0849485 0.0115 385.739 0.7605 39.1059 0.9895 134.65 2000
0.06 0.042 0.2225 0.0811405 0.012 455.833 0.7775 39.3505 0.992 123.349 2000
0.06 0.045 0.2235 0.0794913 0.014 357.679 0.7765 42.7141 0.994 122.102 2000
0.06 0.048 0.2155 0.0806003 0.0145 317.759 0.7845 42.4978 0.995 115.491 2000
0.06 0.051 0.198 0.0727622 0.014 322.5 0.802 40.2151 0.997 108.999 2000
0.06 0.054 0.183 0.0667413 0.015 269.933 0.817 41.2148 0.998 98.521 2000
0.06 0.057 0.1945 0.0719066 0.0165 342.697 0.8055 42.7225 0.9985 102.916 2000
0.06 0.06 0.1885 0.072781 0.0125 310.76 0.8115 40.6562 0.9985 100.163 2000
0.08 0 0.499 0.499 0.499 449.659 0.501 7.43613 1 228.106 2000
0.08 0.003 0.475 0.41198 0.336 524.454 0.525 10.7752 0.9935 245.154 2000
0.08 0.006 0.4685 0.345476 0.2065 544.262 0.5315 14.7018 0.9665 246.155 2000
0.08 0.009 0.46 0.305746 0.1315 559.795 0.54 18.262 0.9495 240.727 2000
0.08 0.012 0.4285 0.253968 0.0815 538.908 0.5715 23.1321 0.9455 225.111 2000
0.08 0.015 0.4105 0.22228 0.054 490.963 0.5895 26.7142 0.93 205.026 2000
0.08 0.018 0.399 0.202718 0.049 491.98 0.601 27.3428 0.9445 200.947 2000
0.08 0.021 0.37 0.178363 0.04 471.288 0.63 28.1571 0.964 193.727 2000
0.08 0.024 0.376 0.172201 0.031 417.855 0.624 29.7532 0.9655 187.295 2000
0.08 0.027 0.352 0.151484 0.0245 404.347 0.648 34.767 0.9715 178.496 2000
0.08 0.03 0.3485 0.153961 0.028 384.089 0.6515 37.383 0.9815 177.505 2000
0.08 0.033 0.346 0.145792 0.0245 379.673 0.654 38.5443 0.9805 168.507 2000
0.08 0.036 0.332 0.14415 0.03 379.6 0.668 39.6916 0.9895 166.096 2000
0.08 0.039 0.303 0.12715 0.0215 409.488 0.697 42.9383 0.9925 159.877 2000
0.08 0.042 0.313 0.127687 0.026 321.692 0.687 42.6689 0.9965 153.2 2000
0.08 0.045 0.2895 0.122238 0.0285 328.439 0.7105 41.6284 0.998 138.178 2000
0.08 0.048 0.2605 0.101541 0.0215 320.651 0.7395 42.2096 0.9985 125.883 2000
0.08 0.051 0.255 0.102092 0.028 317.857 0.745 44.8772 0.9985 122.597 2000
0.08 0.054 0.2565 0.0968469 0.0195 288.564 0.7435 44.5716 0.999 120.593 2000
0.08 0.057 0.257 0.105709 0.0265 311.038 0.743 43.3089 0.9985 116.306 2000
0.08 0.06 0.25 0.100445 0.0245 302.286 0.75 47.1113 0.9985 116.366 2000
0.1 0 0.5505 0.5505 0.5505 363.98 0.4495 5.61958 1 202.897 2000
0.1 0.003 0.543 0.477746 0.409 409.056 0.457 9.02845 0.999 220.565 2000
0.1 0.006 0.544 0.439054 0.3105 455.264 0.456 10.9485 0.993 241.916 2000
0.1 0.009 0.5225 0.369104 0.2015 467.062 0.4775 18.6314 0.9885 238.535 2000
0.1 0.012 0.5275 0.341627 0.156 486.869 0.4725 21.7746 0.9845 251.867 2000
0.1 0.015 0.499 0.309577 0.1145 475.655 0.501 20.8473 0.9735 234.023 2000
0.1 0.018 0.4865 0.277152 0.092 467.701 0.5135 26.2843 0.976 234.376 2000
0.1 0.021 0.4775 0.263697 0.078 441.724 0.5225 26.9512 0.9805 228.981 2000
0.1 0.024 0.45 0.238175 0.0675 400.667 0.55 31.8727 0.9845 215.125 2000
0.1 0.027 0.4195 0.218711 0.058 421.595 0.5805 40.1094 0.9875 204.779 2000
0.1 0.03 0.428 0.213275 0.0615 358.951 0.572 39.3776 0.989 195.077 2000
0.1 0.033 0.4095 0.199901 0.0555 364.486 0.5905 38.8493 0.9935 187.256 2000
0.1 0.036 0.4185 0.196898 0.04 367.913 0.5815 39.6784 0.9945 185.99 2000
0.1 0.039 0.377 0.175926 0.044 337.432 0.623 44.0048 0.9975 169.022 2000
0.1 0.042 0.3815 0.17954 0.0515 319.107 0.6185 44.0946 0.998 164.782 2000
0.1 0.045 0.3595 0.164472 0.0445 307.404 0.6405 42.6854 0.9975 154.008 2000
0.1 0.048 0.346 0.160676 0.0415 307.157 0.654 42.643 0.9985 148.033 2000
0.1 0.051 0.334 0.152695 0.0365 302.452 0.666 43.2748 0.9985 140.703 2000
0.1 0.054 0.3225 0.146523 0.0395 299.139 0.6775 44.893 0.9995 133.411 2000
0.1 0.057 0.3085 0.131153 0.034 322.25 0.6915 45.1063 0.999 123.649 2000
0.1 0.06 0.3015 0.135613 0.0435 303.161 0.6985 46.204 0.9995 125.896 2000
