0 0 0.0345 0.00974 0 1001 0.9655 34.1295 0.9655 34.1295 2000
0 0.003 0.052 0.0106031 0 1001 0.948 36.4863 0.949 37.2334 2000
0 0.006 0.0635 0.0125731 0 1001 0.9365 33.551 0.94 35.6697 2000
0 0.009 0.046 0.00823421 0 1001 0.954 33.5136 0.9585 36.2806 2000
0 0.012 0.0515 0.00987186 0.0005 178 0.9485 38.0601 0.9625 46.8743 2000
0 0.015 0.046 0.00936676 0 1001 0.954 33.4334 0.972 46.2119 2000
0 0.018 0.0445 0.0098728 0.0005 611 0.9555 34.5029 0.983 50.909 2000
0 0.021 0.04 0.00930788 0.0005 561 0.96 34.5833 0.983 48.704 2000
0 0.024 0.0415 0.00963168 0.0005 619 0.9585 32.2483 0.984 47.4121 2000
0 0.027 0.0275 0.00742548 0.0005 573 0.9725 33.4308 0.9955 45.1261 2000
0 0.03 0.03 0.00869994 0.0005 371 0.97 34.1443 0.993 46.4713 2000
0 0.033 0.028 0.0105326 0.003 491.5 0.972 36.3904 0.999 49.032 2000
0 0.036 0.032 0.0121949 0.004 604.25 0.968 35.9013 0.998 49.3472 2000
0 0.039 0.0275 0.00956497 0.0055 572.818 0.9725 33.9265 0.999 45.3794 2000
0 0.042 0.028 0.0123653 0.001 421 0.972 34.4172 0.9995 46.2521 2000
0 0.045 0.0295 0.0123762 0.0035 416.429 0.9705 34.3916 0.9995 44.929 2000
0 0.048 0.0255 0.00949606 0.003 380.667 0.9745 32.941 1 42.3665 2000
0 0.051 0.0235 0.0100789 0.007 483.643 0.9765 33.4813 1 42.3035 2000
0 0.054 0.0195 0.00847293 0.001 758 0.9805 31.1759 1 38.9365 2000
0 0.057 0.023 0.0130222 0.005 437.4 0.977 31.4816 1 39.781 2000
0 0.06 0.018 0.0083783 0.003 471.667 0.982 28.947 1 34.7705 2000
0.02 0 0.1375 0.07093 0.0015 875 0.8625 21.3942 0.864 22.8762 2000
0.02 0.003 0.158 0.0551248 0 1001 0.842 25.2405 0.8535 34.3374 2000
0.02 0.006 0.1495 0.0443645 0.0005 462 0.8505 35.9406 0.8705 50.7398 2000
0.02 0.009 0.141 0.0373014 0.001 708.5 0.859 35.1717 0.894 61.5319 2000
0.02 0.012 0.1175 0.032976 0.0015 758.667 0.8825 39.7156 0.923 69.831 2000
0.02 0.015 0.1015 0.0257085 0.0015 664.333 0.8985 39.2827 0.949 73.7524 2000
0.02 0.018 0.108 0.0308476 0.0035 598.429 0.892 42.1687 0.9525 78.4882 2000
0.02 0.021 0.085 0.0216369 0.001 467.5 0.915 44.9481 0.973 77.4183 2000
0.02 0.024 0.08 0.0246121 0.0025 691 0.92 44.8315 0.9835 77.8983 2000
0.02 0.027 0.0735 0.0245324 0.003 464.333 0.9265 44.4981 0.9875 76.1848 2000
0.02 0.03 0.0675 0.0245067 0.004 508.25 0.9325 42.9056 0.994 72.1227 2000
0.02 0.033 0.0605 0.0257074 0.0065 493 0.9395 42.7408 0.9955 70.0773 2000
0.02 0.036 0.076 0.0267843 0.009 479.056 0.924 43.9394 0.997 75.8626 2000
0.02 0.039 0.0355 0.0142372 0.005 518.5 0.9645 43.4158 0.9995 58.2576 2000
